2017-05-17 13:05:06,784 [Worker-162] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-17 13:05:06,786 [Worker-162] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-17 13:05:06,795 [Worker-162] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-17 13:05:06,797 [Worker-162] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-17 13:07:32,370 [Worker-141] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-17 13:07:32,371 [Worker-141] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-17 13:07:32,373 [Worker-141] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-17 13:07:32,390 [Worker-141] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-05-17 13:07:46,282 [Worker-157] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-17 13:07:46,292 [Worker-157] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-17 13:07:46,297 [Worker-157] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-17 13:07:46,298 [Worker-157] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-17 13:07:50,581 [Worker-164] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-17 13:07:50,582 [Worker-164] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-17 13:07:50,597 [Worker-164] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
